river_name,country,date,current_speed_ms,u_ms,v_ms
Tumbes,Ecuador,2024-09-03,0.01252996487639307,0.006000000052154064,-0.01100000087171793
Manas,Bhutan,2024-09-03,,,
Ou,Laos,2024-09-03,0.06896375866654554,0.020000001415610313,0.06599999964237213
Fly,Papua New Guinea,2024-09-03,0.01886796328369332,-0.010000000707805157,0.01600000075995922
Kotto,Central African Republic,2024-09-03,,,
Gamka,South Africa,2024-09-03,0.047127488507582145,-0.014000000432133675,0.04500000178813934
Atrek,Iran,2024-09-03,,,
Buh,China,2024-09-03,,,
Kotuy,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Esil,Kazakhstan,2024-09-03,,,
Pur,Russia,2024-09-03,0.0020000000949949026,0.0,0.0020000000949949026
Katun,Russia,2024-09-03,,,
Baoulé,Mali,2024-09-03,,,
Vina,Cameroon,2024-09-03,,,
Lomami,Democratic Republic of the Congo,2024-09-03,,,
Gêba,Guinea,2024-09-03,,,
Mania,Madagascar,2024-09-03,0.07976215013179731,-0.01100000087171793,0.07900000363588333
Kabompo,Zambia,2024-09-03,,,
Save,Zimbabwe,2024-09-03,0.08736704739887988,-0.04800000041723251,0.07300000637769699
Sokoto,Nigeria,2024-09-03,,,
Mariga,Nigeria,2024-09-03,,,
Jamanxim,Brazil,2024-09-03,,,
Atrato,Colombia,2024-09-03,0.006082762589551205,-0.006000000052154064,0.0010000000474974513
Iriri,Brazil,2024-09-03,,,
Cuyuni,Venezuela,2024-09-03,,,
Gurupi,Brazil,2024-09-03,,,
Amapari,Brazil,2024-09-03,,,
Doce,Brazil,2024-09-03,,,
Litani,France,2024-09-03,,,
Putumayo,Colombia,2024-09-03,,,
Huallaga,Peru,2024-09-03,0.03883297791807838,0.03200000151991844,-0.02200000174343586
Essequibo,Guyana,2024-09-03,,,
Salado,Argentina,2024-09-03,,,
Guainía,Colombia,2024-09-03,,,
Velhas,Brazil,2024-09-03,,,
Bhima,India,2024-09-03,0.031257000585345224,-0.004000000189989805,0.03100000135600567
Tista,India,2024-09-03,,,
Kong,Laos,2024-09-03,0.047095649470595115,-0.003000000026077032,0.04700000211596489
Jialing,China,2024-09-03,,,
Dong,China,2024-09-03,0.0,0.0,0.0
Yalong,China,2024-09-03,,,
Bajang,Malaysia,2024-09-03,0.014142136624718603,0.010000000707805157,0.010000000707805157
Nadym,Russia,2024-09-03,0.0020000000949949026,0.0,0.0020000000949949026
Mahakam,Indonesia,2024-09-03,0.0725672126236906,-0.07100000232458115,0.015000000596046448
Baliem,Indonesia,2024-09-03,0.06260990530255466,-0.0560000017285347,0.02800000086426735
Sittong,Myanmar,2024-09-03,0.013928388654570543,0.005000000353902578,0.013000000268220901
Pahang,Malaysia,2024-09-03,,,
You,China,2024-09-03,0.09749359051562792,0.017000000923871994,0.09600000083446503
Mahi,India,2024-09-03,,,
Tapi,India,2024-09-03,,,
Sankh,India,2024-09-03,,,
Bei,China,2024-09-03,0.020396079479751323,0.004000000189989805,-0.020000001415610313
Ussuri,Russia,2024-09-03,0.0332415418875967,0.03200000151991844,-0.009000000543892384
Namhan,South Korea,2024-09-03,0.03373425545677889,0.007000000216066837,0.032999999821186066
Bol’shaya Kuonamka,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Caledon,South Africa,2024-09-03,0.1378876409001341,-0.09700000286102295,-0.09800000488758087
Shebele,Ethiopia,2024-09-03,0.08273451623373251,-0.03700000047683716,-0.07400000095367432
Tugela,South Africa,2024-09-03,0.055901702936095726,0.055000003427267075,-0.010000000707805157
Penner,India,2024-09-03,0.04243819058871847,-0.024000000208616257,0.03500000014901161
Deseado,Argentina,2024-09-03,0.03255764269569637,-0.006000000052154064,0.03200000151991844
Ivindo,Gabon,2024-09-03,,,
Rufiji,United Republic of Tanzania,2024-09-03,0.08516454931011021,0.023000001907348633,0.0820000022649765
Shilka,Russia,2024-09-03,,,
Suriname,Suriname,2024-09-03,,,
Corantijn,Guyana,2024-09-03,,,
Gourits,South Africa,2024-09-03,0.05714017959480592,-0.03100000135600567,-0.04800000041723251
Pyasina,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Logone,Chad,2024-09-03,,,
Mbini,Equatorial Guinea,2024-09-03,,,
Maroni,Suriname,2024-09-03,,,
Yong,China,2024-09-03,0.21914607561102115,0.03700000047683716,0.2160000056028366
Brahmani,India,2024-09-03,,,
Sepik,Papua New Guinea,2024-09-03,0.06493843552378611,0.06400000303983688,-0.01100000087171793
Aruwimi,Democratic Republic of the Congo,2024-09-03,,,
Linyanti,Botswana,2024-09-03,,,
Sobat,South Sudan,2024-09-03,,,
Srepok,Cambodia,2024-09-03,0.04418144755850177,-0.004000000189989805,0.04400000348687172
Yongding,China,2024-09-03,,,
Song’acha,China,2024-09-03,0.023600848706439588,0.014000000432133675,0.01900000125169754
Ussuri,Russia,2024-09-03,,,
Ishim,Russia,2024-09-03,0.0456179805503099,0.04100000113248825,-0.020000001415610313
Bani,Mali,2024-09-03,,,
Tsiribihina,Madagascar,2024-09-03,0.04186884444421568,-0.03200000151991844,0.027000000700354576
Igan,Malaysia,2024-09-03,0.009219544655284476,0.007000000216066837,0.006000000052154064
Yu,China,2024-09-03,0.21914607561102115,0.03700000047683716,0.2160000056028366
Podkamennaya Tunguska,Russia,2024-09-03,0.005000000167638064,0.003000000026077032,0.004000000189989805
Han,South Korea,2024-09-03,0.03373425545677889,0.007000000216066837,0.032999999821186066
Anabar,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Shabeelle,Somalia,2024-09-03,0.08273451623373251,-0.03700000047683716,-0.07400000095367432
Chobe,Botswana,2024-09-03,,,
Hai,China,2024-09-03,,,
Yana,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Malaya Ob,Russia,2024-09-03,0.0010000000474974513,0.0,-0.0010000000474974513
Chao Phraya,Thailand,2024-09-03,0.034014704551731584,0.03400000184774399,0.0010000000474974513
Suez Canal,Egypt,2024-09-03,,,
Suez Canal,Egypt,2024-09-03,,,
Ismailiya Canal,Egypt,2024-09-03,0.0020000000949949026,0.0,-0.0020000000949949026
Ishikari,Japan,2024-09-03,,,
Kayan,Indonesia,2024-09-03,0.005099019869937831,0.005000000353902578,-0.0010000000474974513
Barito,Indonesia,2024-09-03,0.008944272334829279,0.00800000037997961,-0.004000000189989805
Purari,Papua New Guinea,2024-09-03,0.0,0.0,0.0
Indragi,Indonesia,2024-09-03,,,
Okavango,Botswana,2024-09-03,,,
Cubango,Angola,2024-09-03,,,
Orange,South Africa,2024-09-03,0.21298357385917507,-0.04100000113248825,-0.20900000631809235
Orange,South Africa,2024-09-03,0.08984431273176355,0.0860000029206276,-0.026000000536441803
Semliki,Uganda,2024-09-03,,,
Semliki,Democratic Republic of the Congo,2024-09-03,,,
Koukourou,Central African Republic,2024-09-03,,,
Chari,Chad,2024-09-03,,,
Bamingui,Central African Republic,2024-09-03,,,
Jordan,Jordan,2024-09-03,,,
Jordan,Israel,2024-09-03,,,
Genale,Ethiopia,2024-09-03,,,
Yarkant,China,2024-09-03,,,
Taz,Russia,2024-09-03,0.0020000000949949026,0.0,0.0020000000949949026
Liao,China,2024-09-03,,,
Yuan,China,2024-09-03,0.05813776947955357,0.004000000189989805,0.058000002056360245
Yuan,China,2024-09-03,0.08041144565514895,-0.015000000596046448,0.07900000363588333
Sutlej,India,2024-09-03,,,
Sutlej,India,2024-09-03,,,
Atbara,Sudan,2024-09-03,0.020396079479751323,0.004000000189989805,-0.020000001415610313
Atbara,Sudan,2024-09-03,0.01612451606031688,-0.00800000037997961,0.014000000432133675
Biya,Russia,2024-09-03,,,
Biya,Russia,2024-09-03,,,
Nakanbé,Ghana,2024-09-03,,,
Nakanbé,Burkina Faso,2024-09-03,,,
Vilyuy,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Vilyuy,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Han,China,2024-09-03,0.10532331952653198,-0.10300000756978989,0.02200000174343586
Han,China,2024-09-03,0.03220248549000824,-0.029000001028180122,-0.014000000432133675
Mahäna Nadï,India,2024-09-03,,,
Mahäna Nadï,India,2024-09-03,,,
Sassandra,Ivory Coast,2024-09-03,,,
Sassandra,Ivory Coast,2024-09-03,,,
Gan,China,2024-09-03,0.2397102533559518,0.16900001466274261,0.17000000178813934
Gan,China,2024-09-03,0.2397102533559518,0.16900001466274261,0.17000000178813934
Krishna,India,2024-09-03,0.05920304346519455,0.036000002175569534,0.04700000211596489
Krishna,India,2024-09-03,0.0491629966642737,-0.004000000189989805,0.049000002443790436
Kwango,Democratic Republic of the Congo,2024-09-03,,,
Kafue,Zambia,2024-09-03,,,
Jequitinhonha,Brazil,2024-09-03,,,
Chubut,Argentina,2024-09-03,0.04393176581737557,-0.029000001028180122,0.032999999821186066
Mendoza,Argentina,2024-09-03,0.005000000353902578,0.0,-0.005000000353902578
Salado,Argentina,2024-09-03,,,
Branco,Brazil,2024-09-03,,,
Purús,Brazil,2024-09-03,,,
Meta,Colombia,2024-09-03,,,
Madre de Dios,Bolivia,2024-09-03,,,
Paraiba,Brazil,2024-09-03,0.029120440492524255,-0.02800000086426735,0.00800000037997961
Uruguay,Brazil,2024-09-03,,,
Pilcomayo,Bolivia,2024-09-03,,,
Lom,Cameroon,2024-09-03,,,
Tshuapa,Democratic Republic of the Congo,2024-09-03,,,
Omo,Ethiopia,2024-09-03,,,
Mananantanana,Madagascar,2024-09-03,0.05142956774745636,0.023000001907348633,0.046000003814697266
Ouham,Central African Republic,2024-09-03,,,
Kadéï,Central African Republic,2024-09-03,,,
Ruvuma,Mozambique,2024-09-03,0.07186793618528087,0.06700000166893005,0.026000000536441803
Helmand,Afghanistan,2024-09-03,,,
Hong,China,2024-09-03,0.04254409596672518,0.03700000047683716,-0.021000001579523087
Yamuna,India,2024-09-03,,,
Narmada,India,2024-09-03,,,
Dadu,China,2024-09-03,,,
Xar Moron,China,2024-09-03,,,
Kapuas,Indonesia,2024-09-03,0.0,0.0,0.0
Taritatu,Indonesia,2024-09-03,0.008944272334829279,-0.004000000189989805,-0.00800000037997961
Chenab,Pakistan,2024-09-03,,,
Anadyr’,Russia,2024-09-03,0.003605551349855083,0.0020000000949949026,0.003000000026077032
Olenëk,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Tom’,Russia,2024-09-03,0.04742362472662126,0.020000001415610313,-0.0430000014603138
Kamchatka,Russia,2024-09-03,0.017691806280793903,0.012000000104308128,-0.013000000268220901
Digul,Indonesia,2024-09-03,0.0022360680837073196,0.0010000000474974513,-0.0020000000949949026
Tocantins,Brazil,2024-09-03,,,
Limpopo,Mozambique,2024-09-03,0.11088733705927518,-0.014000000432133675,-0.11000000685453415
San Juan,Argentina,2024-09-03,0.010198039739875661,-0.0020000000949949026,0.010000000707805157
Mangoky,Madagascar,2024-09-03,0.03176476139183743,0.02800000086426735,-0.015000000596046448
Setit,Ethiopia,2024-09-03,0.03231098998837656,-0.012000000104308128,-0.030000001192092896
Mamberamo,Indonesia,2024-09-03,0.003000000026077032,0.003000000026077032,0.0
Kheta,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Chulyshman,Russia,2024-09-03,,,
Konqi,China,2024-09-03,,,
Tarim,China,2024-09-03,,,
Desaguadero,Argentina,2024-09-03,0.010198039739875661,-0.0020000000949949026,0.010000000707805157
Bahr el  Zeraf,South Sudan,2024-09-03,,,
Sanaga,Cameroon,2024-09-03,,,
Busira,Democratic Republic of the Congo,2024-09-03,,,
Jubba,Somalia,2024-09-03,0.036687873059208655,0.03500000014901161,0.01100000087171793
Xiliao,China,2024-09-03,,,
Sangha,Republic of the Congo,2024-09-03,,,
Ruki,Democratic Republic of the Congo,2024-09-03,,,
Songhua,China,2024-09-03,,,
Min,China,2024-09-03,,,
Khatanga,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Grande,Brazil,2024-09-03,,,
Grande,Brazil,2024-09-03,,,
Syr Darya,Kazakhstan,2024-09-03,,,
Syr Darya,Kazakhstan,2024-09-03,,,
Naryn,Kyrgyzstan,2024-09-03,,,
Naryn,Kyrgyzstan,2024-09-03,,,
Mouhoun,Ghana,2024-09-03,,,
Mouhoun,Burkina Faso,2024-09-03,,,
Volta,Ghana,2024-09-03,,,
Volta,Ghana,2024-09-03,,,
Culuene,Brazil,2024-09-03,,,
Godävari,India,2024-09-03,0.01910497442930735,0.0020000000949949026,-0.01900000125169754
Tobol,Russia,2024-09-03,0.03413209817463698,-0.03400000184774399,0.003000000026077032
Lower Tunguska,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Marañón,Peru,2024-09-03,0.037013511524589836,-0.0010000000474974513,-0.03700000047683716
Caquetá,Colombia,2024-09-03,,,
Pamir,Afghanistan,2024-09-03,,,
Indigirka,Russia,2024-09-03,0.003605551349855083,0.0020000000949949026,0.003000000026077032
Juruena,Brazil,2024-09-03,,,
Colorado,Argentina,2024-09-03,,,
Bío-Bío,Chile,2024-09-03,0.006082762589551205,-0.0010000000474974513,-0.006000000052154064
Panj,Afghanistan,2024-09-03,,,
Santa Cruz,Argentina,2024-09-03,0.015231546629465829,-0.014000000432133675,0.006000000052154064
Xingu,Brazil,2024-09-03,,,
Amu Darya,Uzbekistan,2024-09-03,,,
Tapajós,Brazil,2024-09-03,,,
Trofimovskaya Protoka,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Tumatskaya Protoka,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Japurá,Brazil,2024-09-03,,,
Xi,China,2024-09-03,0.008544004110259785,0.00800000037997961,0.003000000026077032
Orange,South Africa,2024-09-03,,,
Paraná,Brazil,2024-09-03,,,
Paraná,Brazil,2024-09-03,,,
Araguaia,Brazil,2024-09-03,,,
Vaal,South Africa,2024-09-03,,,
Vaal,South Africa,2024-09-03,,,
Aldan,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
São Francisco,Brazil,2024-09-03,,,
São Francisco,Brazil,2024-09-03,,,
Shishhid Gol,Mongolia,2024-09-03,,,
Shishhid Gol,Mongolia,2024-09-03,,,
Paranaíba,Brazil,2024-09-03,,,
Paranaíba,Brazil,2024-09-03,,,
Yenisey,Russia,2024-09-03,0.003000000026077032,0.0,0.003000000026077032
Ob,Russia,2024-09-03,,,
Ob,Russia,2024-09-03,,,
Tocantins,Brazil,2024-09-03,,,
Tocantins,Brazil,2024-09-03,,,
Bafing,Mali,2024-09-03,,,
Bénoué,Cameroon,2024-09-03,,,
Indaiá,Brazil,2024-09-03,,,
Kolyma,Russia,2024-09-03,0.003605551349855083,0.0020000000949949026,0.003000000026077032
N'Mai,Myanmar,2024-09-03,,,
Magdalena,Colombia,2024-09-03,0.051478153281180127,0.021000001579523087,-0.04700000211596489
Neuquén,Argentina,2024-09-03,0.0,0.0,0.0
Nanpan,China,2024-09-03,,,
Sénégal,Mauritania,2024-09-03,,,
Kyzyl-Khem,Russia,2024-09-03,,,
Nu,China,2024-09-03,,,
Benue,Nigeria,2024-09-03,,,
Ayeyarwady,Myanmar,2024-09-03,,,
Negro,Argentina,2024-09-03,,,
Malyy Yenisey,Russia,2024-09-03,,,
Verkhniy Yenisey,Russia,2024-09-03,,,
Verkhniy Yenisey,Russia,2024-09-03,0.0143178214912816,0.014000000432133675,-0.003000000026077032
Nu,China,2024-09-03,,,
Hongshui,China,2024-09-03,0.13572399455250753,-0.039000000804662704,0.1300000101327896
Quan,China,2024-09-03,0.13572399455250753,-0.039000000804662704,0.1300000101327896
Xun,China,2024-09-03,0.11452947595114875,-0.10100000351667404,0.05400000140070915
Braco Menor,Brazil,2024-09-03,,,
Salween,Myanmar,2024-09-03,,,
Ganges,India,2024-09-03,,,
Indus,Pakistan,2024-09-03,,,
Indus,Pakistan,2024-09-03,,,
Niger,Mali,2024-09-03,,,
Niger,Nigeria,2024-09-03,,,
Ubangi,Democratic Republic of the Congo,2024-09-03,,,
Shiquan,China,2024-09-03,,,
Huang,China,2024-09-03,,,
Huang,China,2024-09-03,,,
Abay,Ethiopia,2024-09-03,,,
Abay,Ethiopia,2024-09-03,,,
Zambezi,Mozambique,2024-09-03,,,
Zambezi,Zambia,2024-09-03,0.09687621053277749,-0.09600000083446503,-0.013000000268220901
Shire,Malawi,2024-09-03,,,
Shire,Malawi,2024-09-03,0.12453514432106891,0.02500000037252903,0.12200000882148743
Amur,Russia,2024-09-03,,,
Amur,Russia,2024-09-03,,,
El Bahr el Azraq,Sudan,2024-09-03,,,
El Bahr el Azraq,Sudan,2024-09-03,,,
Hailar,China,2024-09-03,,,
Orinoco,Venezuela,2024-09-03,,,
Grande,Bolivia,2024-09-03,0.0020000000949949026,-0.0020000000949949026,0.0
Rio Negro,Brazil,2024-09-03,,,
Kibali,Democratic Republic of the Congo,2024-09-03,,,
Kasai,Democratic Republic of the Congo,2024-09-03,,,
Uele,Democratic Republic of the Congo,2024-09-03,,,
Argun’,Russia,2024-09-03,,,
Abay,Ethiopia,2024-09-03,,,
Mamoré,Bolivia,2024-09-03,0.0020000000949949026,-0.0020000000949949026,0.0
Guaporé,Brazil,2024-09-03,,,
Madeira,Brazil,2024-09-03,,,
Heilong Jiang,Russia,2024-09-03,,,
Huang,China,2024-09-03,,,
Ob,Russia,2024-09-03,0.0020000000949949026,0.0,0.0020000000949949026
Ideriyn,Mongolia,2024-09-03,,,
Selenga,Mongolia,2024-09-03,,,
Angara,Russia,2024-09-03,,,
Angara,Russia,2024-09-03,,,
Ertis,Kazakhstan,2024-09-03,,,
Ertis,Kazakhstan,2024-09-03,,,
Ertix,China,2024-09-03,,,
Maquan,China,2024-09-03,,,
Angara,Russia,2024-09-03,0.006082762589551205,-0.006000000052154064,-0.0010000000474974513
Angara,Russia,2024-09-03,0.021377559913607787,0.021000001579523087,-0.004000000189989805
Za,China,2024-09-03,,,
Paraná,Argentina,2024-09-03,,,
Lualaba,Democratic Republic of the Congo,2024-09-03,,,
Lancang,China,2024-09-03,0.06964194509826897,0.05900000408291817,-0.03700000047683716
Congo,Democratic Republic of the Congo,2024-09-03,,,
Yarlung,China,2024-09-03,,,
Lualaba,Democratic Republic of the Congo,2024-09-03,,,
Irtysh,Russia,2024-09-03,0.0010000000474974513,0.0010000000474974513,0.0
Congo,Democratic Republic of the Congo,2024-09-03,,,
Mekong,Laos,2024-09-03,0.006324555399854474,0.0020000000949949026,0.006000000052154064
Dihang,China,2024-09-03,,,
Brahmaputra,India,2024-09-03,,,
Irrawaddy Delta,Myanmar,2024-09-03,0.056859477656041976,0.052000001072883606,-0.023000001907348633
Yangtze,China,2024-09-03,0.02570992063877873,-0.02500000037252903,0.006000000052154064
Amazonas,Brazil,2024-09-03,,,
Amazonas,Brazil,2024-09-03,,,
Nile,Sudan,2024-09-03,0.013601471437218442,-0.00800000037997961,-0.01100000087171793
Nile,Egypt,2024-09-03,,,
Victoria Nile,Uganda,2024-09-03,,,
Victoria Nile,Uganda,2024-09-03,,,
Kagera,United Republic of Tanzania,2024-09-03,,,
Albert Nile,Uganda,2024-09-03,,,
Albert Nile,Uganda,2024-09-03,,,
Ucayali,Peru,2024-09-03,0.037013511524589836,-0.0010000000474974513,-0.03700000047683716
Tuotuo,China,2024-09-03,,,
Lena,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Tongtian,China,2024-09-03,,,
Bahr el Jebel,South Sudan,2024-09-03,,,
Jinsha,China,2024-09-03,,,
Bahr el Jebel,South Sudan,2024-09-03,,,
El Bahr el Abyad,South Sudan,2024-09-03,,,
Chang Jiang,China,2024-09-03,0.04272002158682802,0.015000000596046448,0.04000000283122063
Rosetta Branch,Egypt,2024-09-03,,,
Damietta Branch,Egypt,2024-09-03,0.06800735698067562,-0.04000000283122063,-0.055000003427267075
Bykovskaya Protoka,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Olenekskaya Protoka,Russia,2024-09-03,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Kalix,Sweden,2024-09-03,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Kalix,Sweden,2024-09-03,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Volkhov,Russia,2024-09-03,0.014866069868458807,-0.010000000707805157,-0.01100000087171793
Volkhov,Russia,2024-09-03,0.014866069868458807,-0.010000000707805157,-0.01100000087171793
Msta,Russia,2024-09-03,0.01868154283508936,-0.005000000353902578,-0.018000001087784767
Msta,Russia,2024-09-03,0.013341664331342087,0.013000000268220901,0.003000000026077032
Murat,Turkey,2024-09-03,,,
Murat,Turkey,2024-09-03,,,
Indalsälven,Sweden,2024-09-03,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Indalsälven,Sweden,2024-09-03,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Kola,Russia,2024-09-03,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Kola,Russia,2024-09-03,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Jänisjoki,Russia,2024-09-03,0.006324555399854474,0.006000000052154064,-0.0020000000949949026
Jänisjoki,Finland,2024-09-03,0.0020000000949949026,0.0,-0.0020000000949949026
Sheksna,Russia,2024-09-03,0.005000000167638064,0.004000000189989805,-0.003000000026077032
Sheksna,Russia,2024-09-03,0.01236931698437134,-0.012000000104308128,-0.003000000026077032
Vorma,Norway,2024-09-03,0.004242640723997777,0.003000000026077032,-0.003000000026077032
Vorma,Norway,2024-09-03,0.004242640723997777,0.003000000026077032,-0.003000000026077032
Vyatka,Russia,2024-09-03,,,
Vyatka,Russia,2024-09-03,,,
Unzha,Russia,2024-09-03,0.04504442430881456,-0.04500000178813934,0.0020000000949949026
Unzha,Russia,2024-09-03,0.021213204278533397,-0.015000000596046448,0.015000000596046448
